49ers,0,14,7,14,35,Rams,3,0,0,8,11,201304
Ravens,0,7,7,6,20,Bills,6,14,3,0,23,201304
Bengals,0,3,3,0,6,Browns,7,0,3,7,17,201304
Bears,3,10,3,16,32,Lions,3,27,7,3,40,201304
Giants,0,7,0,0,7,Chiefs,0,10,7,14,31,201304
Steelers,7,3,7,10,27,Vikings,10,10,14,0,34,201304
Cardinals,0,0,0,13,13,Buccaneers,7,3,0,0,10,201304
Colts,0,20,14,3,37,Jaguars,3,0,0,0,3,201304
Seahawks,3,0,3,14,3,23,Texans,0,20,0,0,0,20,201304
Jets,0,6,0,7,13,Titans,10,14,0,14,38,201304
Eagles,3,10,0,7,20,Broncos,14,7,21,10,52,201304
Redskins,0,10,7,7,24,Raiders,14,0,0,0,14,201304
Cowboys,0,21,0,0,21,Chargers,7,6,7,10,30,201304
Patriots,0,10,3,17,30,Falcons,3,7,0,13,23,201304
Dolphins,3,7,0,7,17,Saints,7,14,14,3,38,201304
Bills,10,0,14,0,24,Browns,0,17,7,13,37,201305
Saints,6,14,3,3,26,Bears,0,7,3,8,18,201305
Patriots,0,3,0,3,6,Bengals,0,3,3,7,13,201305
Lions,0,3,0,6,9,Packers,3,3,10,6,22,201305
Chiefs,7,6,0,13,26,Titans,0,0,10,7,17,201305
Seahawks,12,7,9,0,28,Colts,7,10,6,11,34,201305
Jaguars,10,0,3,7,20,Rams,7,17,0,10,34,201305
Ravens,3,3,10,10,26,Dolphins,3,10,0,10,23,201305
Eagles,3,16,3,14,36,Giants,7,0,14,0,21,201305
Panthers,3,3,0,0,6,Cardinals,0,3,9,10,22,201305
Broncos,7,21,10,13,51,Cowboys,14,6,13,15,48,201305
Texans,0,0,3,0,3,49ers,14,7,3,10,34,201305
Chargers,0,0,3,14,17,Raiders,14,3,7,3,27,201305
Jets,3,14,3,10,30,Falcons,0,7,7,14,28,201305
Giants,7,7,7,0,21,Bears,7,17,3,0,27,201306
Bengals,10,7,7,0,3,27,Bills,7,3,0,14,0,24,201306
Lions,7,0,7,17,31,Browns,0,17,0,0,17,201306
Raiders,0,7,0,0,7,Chiefs,0,7,7,10,24,201306
Panthers,7,7,14,7,35,Vikings,0,3,0,7,10,201306
Steelers,0,9,7,3,19,Jets,3,3,0,0,6,201306
Eagles,7,7,7,10,31,Buccaneers,3,14,0,3,20,201306
Packers,3,3,10,3,19,Ravens,0,0,3,14,17,201306
Rams,7,10,21,0,38,Texans,0,6,0,7,13,201306
Jaguars,0,12,7,0,19,Broncos,14,0,14,7,35,201306
Titans,3,7,0,3,13,Seahawks,0,7,3,10,20,201306
Saints,7,0,10,10,27,Patriots,3,14,3,10,30,201306
Cardinals,7,7,6,0,20,49ers,6,16,0,10,32,201306
Redskins,3,3,10,0,16,Cowboys,7,7,7,10,31,201306
Colts,3,3,0,3,9,Chargers,0,10,3,6,19,201306
Seahawks,7,10,14,3,34,Cardinals,0,10,3,9,22,201307
Buccaneers,0,10,7,6,23,Falcons,7,17,0,7,31,201307
Bengals,7,7,10,3,27,Lions,7,3,7,7,24,201307
Bills,14,3,0,6,23,Dolphins,0,14,7,0,21,201307
Patriots,14,7,0,6,0,27,Jets,7,3,17,0,3,30,201307
Cowboys,0,3,7,7,17,Eagles,0,0,0,3,3,201307
Bears,10,7,7,17,41,Redskins,3,21,7,14,45,201307
Rams,2,3,7,3,15,Panthers,7,10,10,3,30,201307
Chargers,7,7,3,7,24,Jaguars,0,3,3,0,6,201307
49ers,3,14,7,7,31,Titans,0,0,0,17,17,201307
Browns,0,3,3,7,13,Packers,14,3,0,14,31,201307
Texans,3,7,6,0,16,Chiefs,7,7,3,0,17,201307
Ravens,3,3,0,10,16,Steelers,7,3,3,6,19,201307
Broncos,7,7,3,16,33,Colts,10,16,7,6,39,201307
Vikings,7,0,0,0,7,Giants,3,7,7,6,23,201307
Panthers,7,7,7,10,31,Buccaneers,3,3,0,7,13,201308
Cowboys,0,10,3,17,30,Lions,7,0,0,24,31,201308
Browns,0,10,7,0,17,Chiefs,6,14,0,3,23,201308
Dolphins,7,10,0,0,17,Patriots,0,3,17,7,27,201308
Bills,0,10,0,7,17,Saints,7,14,7,7,35,201308
Giants,6,6,0,3,15,Eagles,0,0,0,7,7,201308
49ers,14,14,7,7,42,Jaguars,0,3,7,0,10,201308
Jets,0,6,3,0,9,Bengals,14,14,14,7,49,201308
Steelers,0,3,0,15,18,Raiders,14,7,0,0,21,201308
Redskins,0,7,14,0,21,Broncos,7,0,7,31,45,201308
Falcons,3,3,0,7,13,Cardinals,0,21,3,3,27,201308
Packers,7,17,7,13,44,Vikings,7,10,0,14,31,201308
Seahawks,0,7,7,0,14,Rams,3,0,3,3,9,201308
Bengals,0,3,7,10,0,20,Dolphins,0,10,7,3,2,22,201309
Chiefs,0,3,10,10,23,Bills,7,3,3,0,13,201309
Vikings,3,7,7,6,23,Cowboys,3,3,14,7,27,201309
Titans,7,0,7,14,28,Rams,0,7,7,7,21,201309
Saints,7,7,3,3,20,Jets,3,17,3,3,26,201309
Chargers,0,14,0,10,0,24,Redskins,0,7,7,10,6,30,201309
Falcons,0,10,0,0,10,Panthers,7,7,3,17,34,201309
Eagles,7,21,21,0,49,Raiders,3,10,0,7,20,201309
Buccaneers,0,21,3,0,0,24,Seahawks,0,7,7,10,3,27,201309
Ravens,3,7,0,8,18,Browns,7,7,7,3,24,201309
Steelers,0,10,14,7,31,Patriots,7,17,3,28,55,201309
Colts,0,3,9,15,27,Texans,14,7,3,0,24,201309
Bears,7,10,7,3,27,Packers,10,0,10,0,20,201309
Redskins,10,14,3,0,27,Vikings,7,7,14,6,34,201310
Seahawks,3,20,3,7,33,Falcons,0,3,7,0,10,201310
Lions,7,0,7,7,21,Bears,7,0,3,9,19,201310
Eagles,7,3,17,0,27,Packers,0,3,7,3,13,201310
Jaguars,10,3,7,9,29,Titans,0,7,3,17,27,201310
Rams,7,21,10,0,38,Colts,0,0,8,0,8,201310
Raiders,10,7,3,0,20,Giants,7,7,7,3,24,201310
Bills,3,0,0,7,10,Steelers,0,10,7,6,23,201310
Bengals,0,0,3,14,0,17,Ravens,10,7,0,0,3,20,201310
Panthers,0,7,0,3,10,49ers,3,6,0,0,9,201310
Texans,7,10,0,7,24,Cardinals,7,7,6,7,27,201310
Broncos,7,14,7,0,28,Chargers,0,6,7,7,20,201310
Cowboys,3,7,7,0,17,Saints,7,21,7,14,49,201310
Dolphins,0,7,12,0,19,Buccaneers,10,5,0,7,22,201310
Colts,0,6,17,7,30,Titans,14,3,0,10,27,201311
Jets,0,0,7,7,14,Bills,0,20,14,3,37,201311
Ravens,10,7,0,3,0,20,Bears,0,13,0,7,3,23,201311
Browns,13,0,7,0,20,Bengals,0,31,0,10,41,201311
Redskins,0,0,0,16,16,Eagles,7,10,7,0,24,201311
Lions,0,27,0,0,27,Steelers,14,6,3,14,37,201311
Falcons,0,6,7,15,28,Buccaneers,3,21,14,3,41,201311
Cardinals,7,7,10,3,27,Jaguars,14,0,0,0,14,201311
Raiders,14,0,14,0,28,Texans,0,17,0,6,23,201311
Chargers,7,3,3,3,16,Dolphins,3,7,7,3,20,201311
49ers,0,10,7,3,20,Saints,7,7,0,9,23,201311
Packers,0,6,0,7,13,Giants,7,3,10,7,27,201311
Vikings,3,10,0,7,20,Seahawks,10,14,0,17,41,201311
Chiefs,0,10,0,7,17,Broncos,10,7,7,3,27,201311
Patriots,0,3,7,10,20,Panthers,7,3,7,7,24,201311
Saints,7,7,3,0,17,Falcons,7,6,0,0,13,201312
Steelers,3,10,7,7,27,Browns,3,0,0,8,11,201312
Buccaneers,3,14,0,7,24,Lions,0,14,7,0,21,201312
Vikings,3,10,7,3,3,26,Packers,7,0,0,16,3,26,201312
Chargers,3,7,14,17,41,Chiefs,7,7,14,10,38,201312
Bears,7,7,0,7,21,Rams,21,3,3,15,42,201312
Panthers,3,3,7,7,20,Dolphins,7,9,0,0,16,201312
Jets,3,0,0,0,3,Ravens,3,6,10,0,19,201312
Jaguars,7,3,0,3,13,Texans,0,3,3,0,6,201312
Titans,3,3,7,10,23,Raiders,3,6,3,7,19,201312
Colts,3,0,0,8,11,Cardinals,7,20,7,6,40,201312
Cowboys,7,7,7,3,24,Giants,0,6,7,8,21,201312
Broncos,17,7,0,7,0,31,Patriots,0,0,21,10,3,34,201312
49ers,7,3,14,3,27,Redskins,0,6,0,0,6,201312
Packers,0,10,0,0,10,Lions,0,17,9,14,40,201313
Raiders,7,14,0,3,24,Cowboys,7,7,7,10,31,201313
Steelers,0,0,7,13,20,Ravens,7,3,6,6,22,201313
Jaguars,7,13,0,12,32,Browns,7,7,7,7,28,201313
Titans,0,7,7,0,14,Colts,6,6,3,7,22,201313
Bears,3,3,14,0,0,20,Vikings,0,7,3,10,3,23,201313
Dolphins,0,6,14,3,23,Jets,0,0,3,0,3,201313
Cardinals,0,7,7,7,21,Eagles,7,10,7,0,24,201313
Buccaneers,6,0,0,0,6,Panthers,7,10,7,3,27,201313
Patriots,7,0,14,13,34,Texans,10,7,7,7,31,201313
Falcons,7,10,7,7,3,34,Bills,14,3,7,7,0,31,201313
Rams,0,3,3,7,13,49ers,3,10,3,7,23,201313
Broncos,0,14,14,7,35,Chiefs,7,14,0,7,28,201313
Bengals,0,7,7,3,17,Chargers,0,7,0,3,10,201313
Giants,0,14,0,10,24,Redskins,7,7,3,0,17,201313
Saints,0,7,0,0,7,Seahawks,17,10,7,0,34,201313
Texans,0,7,10,3,20,Jaguars,7,10,7,3,27,201314
Colts,0,0,14,14,28,Bengals,7,7,14,14,42,201314
Falcons,0,21,0,0,21,Packers,7,3,6,6,22,201314
Browns,3,3,13,7,26,Patriots,0,0,11,16,27,201314
Raiders,0,3,14,10,27,Jets,10,10,10,7,37,201314
Lions,0,8,6,6,20,Eagles,0,0,6,28,34,201314
Dolphins,3,7,14,10,34,Steelers,7,0,14,7,28,201314
Bills,3,0,3,0,6,Buccaneers,14,10,3,0,27,201314
Chiefs,17,21,0,7,45,Redskins,0,10,0,0,10,201314
Vikings,0,3,3,20,26,Ravens,7,0,0,22,29,201314
Titans,14,7,7,0,28,Broncos,10,10,14,17,51,201314
Rams,3,0,0,7,10,Cardinals,7,7,9,7,30,201314
Giants,0,0,7,7,14,Chargers,7,17,7,6,37,201314
Seahawks,0,14,0,3,17,49ers,6,10,0,3,19,201314
Panthers,6,0,0,7,13,Saints,0,21,3,7,31,201314
Cowboys,7,7,0,14,28,Bears,7,17,11,10,45,201314
Chargers,3,14,7,3,27,Broncos,10,0,0,10,20,201315
Redskins,7,13,0,6,26,Falcons,14,3,7,3,27,201315
Bears,0,10,7,21,38,Browns,3,7,14,7,31,201315
Texans,3,0,0,0,3,Colts,7,13,5,0,25,201315
Patriots,3,7,0,10,20,Dolphins,0,7,3,14,24,201315
Eagles,3,6,13,8,30,Vikings,7,10,10,21,48,201315
Seahawks,3,10,3,7,23,Giants,0,0,0,0,0,201315
49ers,7,10,3,13,33,Buccaneers,0,7,0,7,14,201315
Bills,3,17,0,7,27,Jaguars,3,7,3,7,20,201315
Chiefs,21,14,14,7,56,Raiders,3,14,14,0,31,201315
Jets,3,3,7,7,20,Panthers,3,13,0,14,30,201315
Packers,3,0,14,20,37,Cowboys,13,13,3,7,36,201315
Cardinals,7,3,10,14,3,37,Titans,10,0,7,17,0,34,201315
Saints,0,3,0,13,16,Rams,14,10,3,0,27,201315
Bengals,0,7,0,13,20,Steelers,21,6,3,0,30,201315
Ravens,0,9,3,6,18,Lions,7,0,3,6,16,201315
Dolphins,0,0,0,0,0,Bills,3,7,0,9,19,201316
Vikings,7,0,7,0,14,Bengals,14,14,14,0,42,201316
Colts,0,13,10,0,23,Chiefs,7,0,0,0,7,201316
Buccaneers,7,3,3,0,13,Rams,0,14,3,6,23,201316
Browns,3,7,0,3,13,Jets,0,10,0,14,24,201316
Cowboys,7,7,0,10,24,Redskins,3,3,14,3,23,201316
Saints,0,6,0,7,13,Panthers,0,7,3,7,17,201316
Titans,3,3,7,7,20,Jaguars,7,6,3,0,16,201316
Broncos,3,13,0,21,37,Texans,3,3,7,0,13,201316
Giants,3,10,0,7,3,23,Lions,0,3,9,8,0,20,201316
Cardinals,0,3,3,11,17,Seahawks,0,3,0,7,10,201316
Steelers,7,3,21,7,38,Packers,7,7,7,10,31,201316
Raiders,0,10,0,3,13,Chargers,3,7,10,6,26,201316
Patriots,14,3,3,21,41,Ravens,0,0,0,7,7,201316
Bears,0,3,8,0,11,Eagles,21,3,9,21,54,201316
Falcons,0,10,0,14,24,49ers,3,0,10,21,34,201316
Panthers,0,14,7,0,21,Falcons,7,3,7,3,20,201317
Ravens,6,0,11,0,17,Bengals,7,10,0,17,34,201317
Texans,7,0,0,3,10,Titans,0,6,7,3,16,201317
Jaguars,0,3,0,7,10,Colts,17,3,7,3,30,201317
Jets,0,14,0,6,20,Dolphins,0,7,0,0,7,201317
Lions,0,0,7,6,13,Vikings,7,0,0,7,14,201317
Redskins,0,6,0,0,6,Giants,0,10,7,3,20,201317
Browns,0,0,0,7,7,Steelers,7,7,3,3,20,201317
Packers,0,13,7,13,33,Bears,7,0,14,7,28,201317
Broncos,14,17,0,3,34,Raiders,0,0,0,14,14,201317
Bills,3,0,7,10,20,Patriots,6,10,0,18,34,201317
Buccaneers,7,7,3,0,17,Saints,14,14,7,7,42,201317
49ers,17,0,0,6,23,Cardinals,0,7,0,13,20,201317
Chiefs,14,7,3,0,0,24,Chargers,7,7,0,10,3,27,201317
Rams,0,0,3,6,9,Seahawks,7,6,7,7,27,201317
Eagles,3,14,0,7,24,Cowboys,0,10,6,6,22,201317
Chiefs,10,21,10,3,44,Colts,7,3,21,14,45,201318
Saints,0,6,14,6,26,Eagles,0,7,7,10,24,201318
Chargers,7,0,10,10,27,Bengals,0,10,0,0,10,201318
49ers,6,7,0,10,23,Packers,0,10,0,10,20,201318
Saints,0,0,0,15,15,Seahawks,6,10,0,7,23,201319
Colts,7,5,10,0,22,Patriots,14,7,8,14,43,201319
49ers,6,7,7,3,23,Panthers,0,10,0,0,10,201319
Chargers,0,0,0,17,17,Broncos,7,7,3,7,24,201319
Patriots,0,3,0,13,16,Broncos,3,10,7,6,26,201320
49ers,3,7,7,0,17,Seahawks,0,3,10,10,23,201320
Seahawks,8,14,14,7,43,Broncos,0,0,8,0,8,201322
Packers,7,3,0,6,16,Seahawks,3,14,5,14,36,201401
Saints,6,14,0,14,0,34,Falcons,0,10,14,10,3,37,201401
Bills,7,10,0,3,3,23,Bears,7,0,10,3,0,20,201401
Titans,0,10,10,6,26,Chiefs,0,3,0,7,10,201401
Vikings,3,10,7,14,34,Rams,0,0,3,3,6,201401
Patriots,10,10,0,0,20,Dolphins,7,3,13,10,33,201401
Raiders,7,0,0,7,14,Jets,3,7,3,6,19,201401
Jaguars,14,3,0,0,17,Eagles,0,0,14,20,34,201401
Browns,3,0,14,10,27,Steelers,10,17,0,3,30,201401
Bengals,6,9,0,8,23,Ravens,0,0,7,9,16,201401
Redskins,0,6,0,0,6,Texans,0,14,0,3,17,201401
49ers,21,7,0,0,28,Cowboys,3,0,7,7,17,201401
Panthers,0,10,0,10,20,Buccaneers,0,0,0,14,14,201401
Colts,0,7,3,14,24,Broncos,3,21,0,7,31,201401
Giants,0,7,0,7,14,Lions,14,0,13,8,35,201401
Chargers,0,3,14,0,17,Cardinals,0,6,0,12,18,201401
Steelers,0,3,3,0,6,Ravens,7,3,7,9,26,201402
Dolphins,0,0,10,0,10,Bills,6,3,14,6,29,201402
Falcons,3,0,0,7,10,Bengals,3,7,14,0,24,201402
Saints,0,10,7,7,24,Browns,10,6,7,3,26,201402
Cowboys,3,13,7,3,26,Titans,0,0,10,0,10,201402
Patriots,10,14,3,3,30,Vikings,7,0,0,0,7,201402
Cardinals,10,0,0,15,25,Giants,0,7,7,0,14,201402
Jaguars,0,7,0,3,10,Redskins,7,14,3,17,41,201402
Lions,0,0,7,0,7,Panthers,0,6,7,11,24,201402
Seahawks,7,7,7,0,21,Chargers,3,17,7,3,30,201402
Rams,7,3,3,6,19,Buccaneers,7,0,7,3,17,201402
Chiefs,3,7,0,7,17,Broncos,7,14,0,3,24,201402
Jets,14,7,3,0,24,Packers,3,13,15,0,31,201402
Texans,14,3,10,3,30,Raiders,0,0,0,14,14,201402
Bears,0,7,0,21,28,49ers,10,7,3,0,20,201402
Eagles,3,3,14,10,30,Colts,7,10,3,7,27,201402
Buccaneers,0,0,0,14,14,Falcons,21,14,21,0,56,201403
Chargers,7,6,7,2,22,Bills,0,3,7,0,10,201403
Titans,0,0,0,7,7,Bengals,10,9,7,7,33,201403
Ravens,3,7,7,6,23,Browns,7,0,14,0,21,201403
Packers,7,0,0,0,7,Lions,7,5,0,7,19,201403
Cowboys,0,10,10,14,34,Rams,7,14,0,10,31,201403
Raiders,3,0,6,0,9,Patriots,0,10,0,6,16,201403
Vikings,0,6,3,0,9,Saints,13,0,0,7,20,201403
Texans,0,0,10,7,17,Giants,0,14,3,13,30,201403
Redskins,14,6,7,7,34,Eagles,7,14,6,10,37,201403
Colts,10,20,0,14,44,Jaguars,0,0,3,14,17,201403
49ers,7,7,0,0,14,Cardinals,3,3,14,3,23,201403
Chiefs,0,14,7,13,34,Dolphins,0,3,12,0,15,201403
Broncos,3,0,0,17,0,20,Seahawks,3,14,0,3,6,26,201403
Steelers,3,6,14,14,37,Panthers,3,0,3,13,19,201403
Bears,14,3,7,3,27,Jets,3,10,3,3,19,201403
Giants,7,17,7,14,45,Redskins,0,7,7,0,14,201404
Packers,7,14,10,7,38,Bears,7,10,0,0,17,201404
Titans,0,10,7,0,17,Colts,14,6,14,7,41,201404
Dolphins,3,21,14,0,38,Raiders,7,0,0,7,14,201404
Lions,3,14,0,7,24,Jets,3,0,7,7,17,201404
Buccaneers,10,0,7,10,27,Steelers,10,7,7,0,24,201404
Panthers,0,7,3,0,10,Ravens,0,21,7,10,38,201404
Bills,0,10,0,7,17,Texans,0,7,10,6,23,201404
Jaguars,0,14,0,0,14,Chargers,3,14,10,6,33,201404
Falcons,7,7,14,0,28,Vikings,14,10,3,14,41,201404
Eagles,7,14,0,0,21,49ers,3,10,10,3,26,201404
Saints,0,0,3,14,17,Cowboys,7,17,7,7,38,201404
Patriots,0,0,7,7,14,Chiefs,7,10,10,14,41,201404
Vikings,0,0,0,10,10,Packers,14,14,14,0,42,201405
Texans,0,0,7,10,0,17,Cowboys,0,3,7,7,3,20,201405
Bills,0,3,3,11,17,Lions,7,7,0,0,14,201405
Browns,0,10,3,16,29,Titans,7,21,0,0,28,201405
Ravens,0,3,0,10,13,Colts,3,3,7,7,20,201405
Buccaneers,0,10,14,7,0,31,Saints,6,7,7,11,6,37,201405
Falcons,7,6,7,0,20,Giants,7,3,7,13,30,201405
Rams,0,7,7,14,28,Eagles,13,7,14,0,34,201405
Bears,14,7,3,0,24,Panthers,7,7,7,10,31,201405
Steelers,0,10,0,7,17,Jaguars,3,3,3,0,9,201405
Cardinals,6,7,7,0,20,Broncos,7,14,3,17,41,201405
Jets,0,0,0,0,0,Chargers,7,14,7,3,31,201405
Chiefs,7,3,7,0,17,49ers,3,10,3,6,22,201405
Bengals,0,3,14,0,17,Patriots,14,6,14,9,43,201405
Seahawks,7,10,0,10,27,Redskins,0,7,3,7,17,201405
Colts,24,3,6,0,33,Texans,0,14,7,7,28,201406
Patriots,0,13,10,14,37,Bills,0,7,7,8,22,201406
Panthers,7,3,14,10,3,37,Bengals,0,17,0,17,3,37,201406
Steelers,3,0,0,7,10,Browns,0,21,3,7,31,201406
Jaguars,7,0,0,7,14,Titans,3,7,3,3,16,201406
Packers,7,3,7,10,27,Dolphins,3,0,7,14,24,201406
Lions,7,3,0,7,17,Vikings,0,0,0,3,3,201406
Broncos,3,14,7,7,31,Jets,7,0,3,7,17,201406
Ravens,28,10,7,3,48,Buccaneers,0,0,10,7,17,201406
Chargers,7,7,7,10,31,Raiders,7,7,7,7,28,201406
Bears,0,13,6,8,27,Falcons,3,0,10,0,13,201406
Redskins,0,13,0,7,20,Cardinals,7,7,3,13,30,201406
Cowboys,7,10,3,10,30,Seahawks,10,0,10,3,23,201406
Giants,0,0,0,0,0,Eagles,10,10,7,0,27,201406
49ers,0,10,14,7,31,Rams,14,0,0,3,17,201406
Jets,6,6,7,6,25,Patriots,7,10,3,7,27,201407
Vikings,3,10,0,3,16,Bills,0,10,0,7,17,201407
Dolphins,7,7,7,6,27,Bears,0,0,7,7,14,201407
Saints,0,10,7,6,23,Lions,0,3,7,14,24,201407
Panthers,0,3,0,14,17,Packers,21,7,10,0,38,201407
Bengals,0,0,0,0,0,Colts,3,7,7,10,27,201407
Seahawks,3,3,7,13,26,Rams,7,14,0,7,28,201407
Titans,3,7,0,7,17,Redskins,3,3,7,6,19,201407
Browns,3,3,0,0,6,Jaguars,0,7,3,14,24,201407
Falcons,0,0,0,7,7,Ravens,7,10,3,9,29,201407
Chiefs,0,10,3,10,23,Chargers,7,7,0,6,20,201407
Giants,0,14,0,7,21,Cowboys,7,7,7,10,31,201407
Cardinals,7,7,7,3,24,Raiders,0,10,3,0,13,201407
49ers,0,10,0,7,17,Broncos,14,7,21,0,42,201407
Texans,7,6,0,10,23,Steelers,0,24,0,6,30,201407
Chargers,0,7,7,7,21,Broncos,0,14,14,7,35,201408
Lions,0,0,10,12,22,Falcons,14,7,0,0,21,201408
Ravens,0,6,8,10,24,Bengals,7,0,10,10,27,201408
Texans,0,13,14,3,30,Titans,3,0,6,7,16,201408
Rams,7,0,0,0,7,Chiefs,0,10,10,14,34,201408
Bears,0,7,8,8,23,Patriots,7,31,7,6,51,201408
Bills,14,10,6,13,43,Jets,0,17,0,6,23,201408
Vikings,0,3,7,3,6,19,Buccaneers,0,0,0,13,0,13,201408
Seahawks,0,3,3,7,13,Panthers,3,3,0,3,9,201408
Dolphins,0,10,14,3,27,Jaguars,0,3,3,7,13,201408
Eagles,7,0,10,3,20,Cardinals,0,7,7,10,24,201408
Raiders,0,6,0,7,13,Browns,6,3,0,14,23,201408
Colts,3,17,14,0,34,Steelers,7,28,7,9,51,201408
Packers,10,6,0,7,23,Saints,10,6,14,14,44,201408
Redskins,3,0,7,7,3,20,Cowboys,0,7,3,7,0,17,201408
Saints,0,14,7,7,28,Panthers,0,0,7,3,10,201409
Jaguars,3,0,7,13,23,Bengals,0,12,7,14,33,201409
Buccaneers,0,10,7,0,17,Browns,3,6,7,6,22,201409
Cardinals,0,14,0,14,28,Cowboys,10,0,0,7,17,201409
Jets,0,10,0,0,10,Chiefs,14,7,3,0,24,201409
Chargers,0,0,0,0,0,Dolphins,7,13,17,0,37,201409
Redskins,3,7,10,6,26,Vikings,0,7,7,15,29,201409
Eagles,7,10,7,7,31,Texans,7,7,0,7,21,201409
Rams,3,7,0,3,13,49ers,3,7,0,0,10,201409
Broncos,7,0,14,0,21,Patriots,3,24,10,6,43,201409
Raiders,3,0,14,7,24,Seahawks,14,10,0,6,30,201409
Ravens,7,3,0,13,23,Steelers,0,22,0,21,43,201409
Colts,3,13,21,3,40,Giants,0,3,7,14,24,201409
Browns,7,10,7,0,24,Bengals,3,0,0,0,3,201410
Chiefs,3,0,0,14,17,Bills,7,3,3,0,13,201410
Dolphins,0,3,10,3,16,Lions,10,0,0,10,20,201410
49ers,14,7,0,3,3,27,Saints,3,7,7,7,0,24,201410
Steelers,0,3,0,10,13,Jets,17,0,3,0,20,201410
Falcons,7,6,3,11,27,Buccaneers,3,7,0,7,17,201410
Cowboys,10,14,7,0,31,Jaguars,7,0,0,10,17,201410
Titans,7,0,0,0,7,Ravens,0,7,7,7,21,201410
Broncos,3,17,21,0,41,Raiders,3,7,0,7,17,201410
Rams,7,7,0,0,14,Cardinals,0,10,0,21,31,201410
Giants,7,10,0,0,17,Seahawks,7,7,3,21,38,201410
Bears,0,0,7,7,14,Packers,14,28,6,7,55,201410
Panthers,7,0,0,14,21,Eagles,17,14,7,7,45,201410
Bills,3,3,3,0,9,Dolphins,3,0,9,10,22,201411
Vikings,10,0,0,3,13,Bears,0,14,0,7,21,201411
Texans,7,7,3,6,23,Browns,0,7,0,0,7,201411
Seahawks,0,13,7,0,20,Chiefs,7,7,3,7,24,201411
Broncos,0,7,0,0,7,Rams,10,3,3,6,22,201411
Bengals,7,6,7,7,27,Saints,3,0,0,7,10,201411
49ers,3,6,7,0,16,Giants,7,0,3,0,10,201411
Buccaneers,10,3,7,7,27,Redskins,0,7,0,0,7,201411
Falcons,0,6,10,3,19,Panthers,0,3,0,14,17,201411
Raiders,3,0,0,3,6,Chargers,7,3,3,0,13,201411
Eagles,0,6,7,7,20,Packers,17,13,9,14,53,201411
Lions,3,3,0,0,6,Cardinals,14,0,0,0,14,201411
Patriots,7,7,14,14,42,Colts,3,7,3,7,20,201411
Steelers,13,0,0,14,27,Titans,7,10,7,0,24,201411
Chiefs,0,3,7,10,20,Raiders,7,7,3,7,24,201412
Browns,7,6,10,3,26,Falcons,7,7,0,10,24,201412
Buccaneers,0,10,0,3,13,Bears,0,0,21,0,21,201412
Jaguars,3,0,0,0,3,Colts,3,3,14,3,23,201412
Packers,7,7,3,7,24,Vikings,0,10,3,8,21,201412
Lions,3,3,0,3,9,Patriots,7,17,3,7,34,201412
Titans,0,17,0,7,24,Eagles,17,10,7,9,43,201412
Bengals,7,2,7,6,22,Texans,0,3,10,0,13,201412
Rams,3,7,7,7,24,Chargers,3,3,14,7,27,201412
Cardinals,0,3,0,0,3,Seahawks,3,6,10,0,19,201412
Dolphins,7,14,7,8,36,Broncos,3,14,0,22,39,201412
Redskins,0,7,3,3,13,49ers,7,3,0,7,17,201412
Cowboys,3,7,14,7,31,Giants,7,14,0,7,28,201412
Jets,3,Bills,38,201412
Ravens,3,0,0,0,34,Saints,7,7,17,7,27,201412
Bears,14,0,3,0,17,Lions,3,21,0,10,34,201413
Eagles,14,9,7,3,33,Cowboys,0,7,3,0,10,201413
Seahawks,7,6,3,3,19,49ers,0,0,3,0,3,201413
Browns,3,0,0,7,10,Bills,0,0,14,12,26,201413
Redskins,3,7,14,3,27,Colts,7,14,21,7,49,201413
Raiders,0,0,0,0,0,Rams,21,17,0,14,52,201413
Panthers,3,3,7,0,13,Vikings,14,14,0,3,31,201413
Saints,0,14,14,7,35,Steelers,3,3,7,19,32,201413
Bengals,0,7,7,0,14,Buccaneers,3,7,0,3,13,201413
Giants,0,21,0,3,24,Jaguars,0,3,13,9,25,201413
Chargers,7,3,3,21,34,Ravens,10,6,7,10,33,201413
Titans,0,0,14,7,21,Texans,14,10,7,14,45,201413
Cardinals,0,10,0,8,18,Falcons,17,3,3,6,29,201413
Patriots,0,14,0,7,21,Packers,13,10,0,3,26,201413
Broncos,14,6,3,6,29,Chiefs,0,7,3,6,16,201413
Dolphins,0,3,3,10,16,Jets,7,3,3,0,13,201413
Cowboys,0,14,21,6,41,Bears,0,7,0,21,28,201414
Steelers,0,10,7,25,42,Bengals,0,14,7,0,21,201414
Colts,0,7,9,9,25,Browns,7,7,7,3,24,201414
Buccaneers,0,10,0,7,17,Lions,7,10,10,7,34,201414
Giants,17,6,10,3,36,Titans,0,0,7,0,7,201414
Ravens,0,7,7,14,28,Dolphins,10,0,0,3,13,201414
Jets,12,3,3,6,0,24,Vikings,14,7,0,3,6,30,201414
Panthers,17,7,14,3,41,Saints,0,3,0,7,10,201414
Rams,0,6,18,0,24,Redskins,0,0,0,0,0,201414
Texans,3,7,7,10,27,Jaguars,7,6,0,0,13,201414
Bills,0,3,0,14,17,Broncos,7,7,10,0,24,201414
Chiefs,7,7,0,0,14,Cardinals,3,3,11,0,17,201414
49ers,7,3,3,0,13,Raiders,3,7,7,7,24,201414
Seahawks,0,10,14,0,24,Eagles,7,0,7,0,14,201414
