Away,AP1,AP2,AP3,AOT1,Away_Final,Home,HP1,HP2,HP3,HOT1,Home_Final,Date,P1M,P2M,P3M,FinalMargin,FinalTotal,HomeMargin,Season,OT_Flag,Weekday,TravelDist,Playoffs
Stars,1,1,0,0,2,Devils,2,1,2,0,5,20171215,1,1,3,3,7,3,2017,0,4,1362,0
Kings,0,1,1,0,2,Rangers,1,1,2,0,4,20171215,1,1,2,2,6,2,2017,0,4,2445,0
Maple Leafs,1,0,0,0,1,Red Wings,0,2,1,0,3,20171215,-1,1,2,2,4,2,2017,0,4,205,0
Sharks,1,1,1,0,3,Canucks,2,1,0,1,4,20171215,1,1,0,1,7,1,2017,1,4,821,0
Hurricanes,0,1,3,1,5,Sabres,0,1,3,0,4,20171215,0,0,0,1,9,-1,2017,1,4,491,0
Predators,0,2,0,0,2,Flames,0,0,0,0,0,20171216,0,2,2,2,2,-2,2017,0,5,1692,0
Lightning,0,4,2,0,6,Avalanche,0,1,4,0,5,20171216,0,3,1,1,11,-1,2017,0,5,1521,0
Penguins,0,2,2,0,4,Coyotes,0,1,1,0,2,20171216,0,1,2,2,6,-2,2017,0,5,1824,0
Ducks,1,1,0,0,2,Capitals,0,0,2,1,3,20171216,-1,-2,0,1,5,1,2017,1,5,2294,0
Blue Jackets,1,0,0,0,1,Hurricanes,1,1,0,0,2,20171216,0,1,1,1,3,1,2017,0,5,374,0
Stars,1,0,0,0,1,Flyers,0,1,0,1,2,20171216,-1,0,0,1,3,1,2017,1,5,1297,0
Kings,2,0,1,0,3,Islanders,1,0,2,1,4,20171216,-1,-1,0,1,7,1,2017,1,5,2445,0
Canadiens,0,0,0,0,0,Senators,0,1,2,0,3,20171216,0,1,3,3,3,3,2017,0,5,104,0
Rangers,1,1,0,1,3,Bruins,0,1,1,0,2,20171216,1,1,0,1,5,-1,2017,1,5,190,0
Oilers,0,2,1,0,3,Wild,0,1,1,0,2,20171216,0,1,1,1,5,-1,2017,0,5,1083,0
Jets,0,0,0,0,0,Blues,1,0,1,0,2,20171216,1,1,2,2,2,2,2017,0,5,853,0
Blues,0,0,0,0,0,Jets,0,2,2,0,4,20171217,0,2,4,4,4,4,2017,0,6,853,0
Wild,0,0,1,0,1,Blackhawks,1,1,2,0,4,20171217,1,2,3,3,5,3,2017,0,6,355,0
Flames,1,4,1,0,6,Canucks,0,0,1,0,1,20171217,1,5,5,5,7,-5,2017,0,6,426,0
Panthers,2,0,0,0,2,Golden Knights,2,0,3,0,5,20171217,0,0,3,3,7,3,2017,0,6,2177,0
Sharks,1,1,1,0,3,Oilers,2,1,2,0,5,20171218,1,1,2,2,8,2,2017,0,0,1190,0
Penguins,1,0,1,0,2,Avalanche,1,2,1,0,4,20171218,0,2,2,2,6,2,2017,0,0,1317,0
Ducks,2,1,0,0,3,Devils,0,2,3,0,5,20171218,-2,-1,2,2,8,2,2017,0,0,2436,0
Blue Jackets,0,0,2,0,2,Bruins,1,2,4,0,7,20171218,1,3,5,5,9,5,2017,0,0,642,0
Kings,2,0,2,0,4,Flyers,1,0,0,0,1,20171218,1,1,3,3,5,-3,2017,0,0,2388,0
Lightning,2,0,1,0,3,Golden Knights,0,2,2,0,4,20171219,-2,0,1,1,7,1,2017,0,1,1985,0
Panthers,0,1,2,0,3,Coyotes,1,1,0,0,2,20171219,-1,-1,1,1,5,-1,2017,0,1,1978,0
Capitals,1,1,1,1,4,Stars,1,1,1,0,3,20171219,0,0,0,1,7,-1,2017,1,1,1181,0
Jets,1,3,2,0,6,Predators,2,1,1,0,4,20171219,-1,1,2,2,10,-2,2017,0,1,1084,0
Canadiens,1,3,3,0,7,Canucks,1,2,2,0,5,20171219,0,1,2,2,12,-2,2017,0,1,2273,0
Wild,1,2,3,0,6,Senators,1,2,1,0,4,20171219,0,0,2,2,10,-2,2017,0,1,838,0
Ducks,0,0,1,0,1,Rangers,1,2,1,0,4,20171219,1,3,3,3,5,3,2017,0,1,2445,0
Red Wings,2,1,3,0,6,Islanders,1,2,0,0,3,20171219,1,0,3,3,9,-3,2017,0,1,480,0
Hurricanes,1,0,0,0,1,Maple Leafs,4,0,4,0,8,20171219,3,3,7,7,9,7,2017,0,1,544,0
Bruins,0,1,2,0,3,Sabres,0,0,0,0,0,20171219,0,1,3,3,3,-3,2017,0,1,399,0
Maple Leafs,0,1,1,0,2,Blue Jackets,2,1,1,0,4,20171220,2,2,2,2,6,2,2017,0,2,313,0
Red Wings,1,2,0,0,3,Flyers,1,2,1,0,4,20171220,0,0,1,1,7,1,2017,0,2,441,0
Blues,0,1,0,0,1,Flames,1,0,1,0,2,20171220,1,0,1,1,3,1,2017,0,2,1440,0
Canucks,1,2,1,0,4,Sharks,1,3,0,1,5,20171221,0,1,0,1,9,1,2017,1,3,821,0
Avalanche,0,1,0,0,1,Kings,0,0,1,1,2,20171221,0,-1,0,1,3,1,2017,1,3,830,0
Blues,0,0,2,0,2,Oilers,0,0,3,0,3,20171221,0,0,1,1,5,1,2017,0,3,1508,0
Blackhawks,0,0,0,0,0,Stars,1,3,0,0,4,20171221,1,4,4,4,4,4,2017,0,3,802,0
Senators,1,1,1,0,3,Lightning,0,2,1,2,4,20171221,-1,0,0,1,7,1,2017,1,3,1251,0
Blue Jackets,0,1,1,0,2,Penguins,0,0,2,1,3,20171221,0,-1,0,1,5,1,2017,1,3,161,0
Hurricanes,4,0,0,0,4,Predators,1,0,0,0,1,20171221,3,3,3,3,5,-3,2017,0,3,456,0
Jets,0,0,1,0,1,Bruins,0,0,1,1,2,20171221,0,0,0,1,3,1,2017,1,3,1349,0
Ducks,2,1,1,1,5,Islanders,0,2,2,0,4,20171221,2,1,0,1,9,-1,2017,1,3,2445,0
Rangers,2,0,1,0,3,Devils,1,1,1,1,4,20171221,-1,0,0,1,7,1,2017,1,3,8,0
Flyers,0,0,2,0,2,Sabres,0,0,4,0,4,20171222,0,0,2,2,6,2,2017,0,4,279,0
Wild,1,1,0,0,2,Panthers,1,0,3,0,4,20171222,0,-1,2,2,6,2,2017,0,4,1513,0
