Panthers,1,0,3,4,Stars,0,1,1,2,20131003,,
Rangers,0,1,0,1,Coyotes,1,1,2,4,20131003,,
Canucks,1,0,0,1,Sharks,0,2,2,4,20131003,,
Senators,0,0,1,1,Sabres,0,0,0,0,20131004,,
Islanders,1,1,1,1,4,Devils,1,1,1,0,3,20131004
Red Wings,0,0,2,1,3,Hurricanes,1,1,0,0,2,20131004
Flames,2,0,2,4,Blue Jackets,2,0,1,3,20131004,,
Kings,1,0,2,3,Jets,1,1,3,5,20131004,,
Predators,0,1,0,1,Avalanche,1,1,1,3,20131004,,
Red Wings,1,0,0,1,Bruins,1,2,1,4,20131005,,
Senators,2,2,0,0,4,Maple Leafs,2,1,1,1,5,20131005
Flyers,0,0,1,1,Canadiens,1,0,3,4,20131005,,
Blue Jackets,0,0,2,1,3,Islanders,0,2,0,0,2,20131005
Sabres,0,0,1,1,Penguins,2,0,2,4,20131005,,
Lightning,0,0,2,1,3,Blackhawks,0,2,0,0,2,20131005
Panthers,0,0,0,0,Blues,1,4,2,7,20131005,,
Capitals,1,0,0,1,Stars,1,1,0,2,20131005,,
Ducks,2,1,0,1,4,Wild,1,1,1,0,3,20131005
Oilers,1,1,0,2,Canucks,3,2,1,6,20131005,,
Coyotes,0,1,0,1,Sharks,3,0,1,4,20131005,,
Flyers,0,1,0,1,Hurricanes,1,1,0,2,20131006,,
Ducks,1,1,1,3,Jets,2,0,0,2,20131006,,
Canucks,1,0,3,1,5,Flames,1,1,2,0,4,20131006
Devils,2,1,1,0,4,Oilers,0,0,4,1,5,20131007
Rangers,1,1,1,3,Kings,0,1,0,1,20131007,,
Avalanche,0,1,1,2,Maple Leafs,0,1,0,1,20131008,,
Coyotes,0,1,0,1,Islanders,2,3,1,6,20131008,,
Panthers,0,1,0,1,Flyers,2,0,0,2,20131008,,
Hurricanes,0,1,1,2,Penguins,1,1,3,5,20131008,,
Lightning,0,1,1,1,3,Sabres,0,2,0,0,2,20131008
Wild,1,1,0,2,Predators,3,0,0,3,20131008,,
Devils,1,1,0,0,2,Canucks,0,2,0,1,3,20131008
Rangers,1,0,1,2,Sharks,2,4,3,9,20131008,,
Blackhawks,1,1,0,2,Blues,1,1,1,3,20131009,,
Canadiens,0,1,1,2,Flames,2,1,0,3,20131009,,
Senators,0,1,2,0,3,Kings,3,0,0,1,4,20131009
Avalanche,1,0,1,2,Bruins,0,0,0,0,20131010,,
Blue Jackets,3,1,0,4,Sabres,1,0,0,1,20131010,,
Hurricanes,0,2,1,3,Capitals,1,1,0,2,20131010,,
Coyotes,1,1,2,4,Red Wings,0,2,0,2,20131010,,
Panthers,0,1,1,2,Lightning,2,2,3,7,20131010,,
Maple Leafs,0,2,2,4,Predators,0,0,0,0,20131010,,
Jets,1,0,0,1,Wild,1,1,0,2,20131010,,
Canadiens,0,2,2,4,Oilers,0,1,0,1,20131010,,
Sharks,2,1,1,4,Canucks,0,1,0,1,20131010,,
Rangers,0,0,0,0,Ducks,3,3,0,6,20131010,,
Coyotes,1,1,0,2,Flyers,0,1,0,1,20131011,,
Kings,0,0,1,1,2,Hurricanes,0,0,1,0,1,20131011
Penguins,2,1,0,3,Panthers,2,2,2,6,20131011,,
Islanders,2,0,0,2,Blackhawks,2,1,0,3,20131011,,
Stars,3,1,0,4,Jets,0,0,1,1,20131011,,
Devils,1,1,0,2,Flames,0,2,1,3,20131011,,
Bruins,0,1,2,3,Blue Jackets,1,0,0,1,20131012,,
Oilers,2,1,2,0,5,Maple Leafs,2,1,2,1,6,20131012
Flyers,0,1,1,2,Red Wings,1,1,3,5,20131012,,
Penguins,0,2,3,5,Lightning,1,2,1,4,20131012,,
Avalanche,2,1,2,5,Capitals,0,0,1,1,20131012,,
Sabres,0,0,1,1,Blackhawks,1,1,0,2,20131012,,
Rangers,1,1,1,3,Blues,1,3,1,5,20131012,,
Islanders,0,2,0,2,Predators,0,2,1,3,20131012,,
Stars,0,1,0,1,Wild,2,2,1,5,20131012,,
Canadiens,1,1,2,4,Canucks,0,1,0,1,20131012,,
Senators,2,0,0,2,Sharks,1,1,1,3,20131012,,
Coyotes,1,2,2,5,Hurricanes,1,2,0,3,20131013,,
Kings,0,2,1,3,Panthers,0,0,0,0,20131013,,
Devils,0,0,0,0,Jets,0,1,2,3,20131013,,
Senators,1,0,0,1,Ducks,2,2,0,4,20131013,,
Red Wings,1,2,0,3,Bruins,1,0,1,2,20131014,,
Oilers,1,0,1,2,Capitals,1,3,0,4,20131014,,
Wild,1,1,0,2,Sabres,0,1,0,1,20131014,,
Wild,1,0,0,1,Maple Leafs,2,1,1,4,20131015,,
Sabres,0,2,1,1,4,Islanders,1,1,1,0,3,20131015
Canucks,1,0,2,3,Flyers,1,1,0,2,20131015,,
Oilers,0,2,0,2,Penguins,1,1,1,3,20131015,,
Blackhawks,2,0,0,1,3,Hurricanes,0,0,2,0,2,20131015
Kings,0,0,1,1,Lightning,2,1,2,5,20131015,,
Blue Jackets,0,1,0,1,Red Wings,1,1,0,2,20131015,,
Sharks,2,2,2,6,Blues,0,0,2,2,20131015,,
Panthers,0,2,1,3,Predators,1,1,2,4,20131015,,
Canadiens,2,0,1,3,Jets,0,0,0,0,20131015,,
Stars,1,1,0,2,Avalanche,2,1,0,3,20131015,,
Senators,0,1,2,1,4,Coyotes,0,2,1,0,3,20131015
Rangers,0,2,0,2,Capitals,0,0,0,0,20131016,,
Flames,1,0,1,2,Ducks,2,1,0,3,20131016,,
Canucks,1,1,1,3,Sabres,0,0,0,0,20131017,,
Hurricanes,0,0,3,3,Maple Leafs,0,2,0,2,20131017,,
Oilers,2,0,0,2,Islanders,1,2,0,3,20131017,,
Penguins,0,2,2,4,Flyers,0,1,0,1,20131017,,
Blue Jackets,0,2,1,3,Canadiens,2,1,2,5,20131017,,
Devils,0,0,2,2,Senators,2,1,2,5,20131017,,
Wild,0,0,1,1,Lightning,1,0,2,3,20131017,,
Bruins,2,0,1,3,Panthers,0,1,1,2,20131017,,
Blues,1,1,0,1,3,Blackhawks,1,1,0,0,2,20131017
Kings,1,0,0,1,2,Predators,1,0,0,0,1,20131017
Sharks,2,1,0,0,3,Stars,1,2,0,1,4,20131017
Red Wings,2,0,2,4,Avalanche,0,2,0,2,20131017,,
Blues,2,0,1,0,3,Jets,1,0,2,1,4,20131018
Coyotes,0,1,1,0,2,Ducks,1,0,1,1,3,20131018
Canucks,1,1,1,0,3,Penguins,1,1,1,1,4,20131019
Oilers,2,0,1,3,Senators,0,0,1,1,20131019,,
Avalanche,2,2,0,4,Sabres,0,1,1,2,20131019,,
Predators,1,0,1,2,Canadiens,0,1,0,1,20131019,,
Bruins,1,3,1,5,Lightning,0,0,0,0,20131019,,
Wild,0,1,0,0,1,Panthers,0,0,1,1,2,20131019
Rangers,0,0,0,0,Devils,2,2,0,4,20131019,,
Hurricanes,0,3,1,4,Islanders,0,1,2,3,20131019,,
Blue Jackets,0,0,1,1,Capitals,0,2,2,4,20131019,,
Maple Leafs,0,1,0,1,Blackhawks,0,3,0,3,20131019,,
Red Wings,2,0,0,2,Coyotes,0,1,4,5,20131019,,
Flames,0,1,2,3,Sharks,2,2,2,6,20131019,,
Stars,1,1,0,2,Kings,2,0,3,5,20131019,,
Canucks,0,1,0,1,Blue Jackets,1,0,2,3,20131020,,
Predators,0,3,0,3,Jets,0,0,1,1,20131020,,
Stars,3,0,0,3,Ducks,1,3,2,6,20131020,,
Sharks,0,0,0,1,1,Red Wings,0,0,0,0,0,20131021
Avalanche,0,1,0,1,Penguins,0,0,0,0,20131021,,
Flames,0,2,1,3,Kings,1,1,0,2,20131021,,
Ducks,1,1,0,2,Maple Leafs,0,3,1,4,20131022,,
Canucks,2,2,0,1,5,Islanders,2,1,1,0,4,20131022
Devils,0,1,0,1,Blue Jackets,0,2,2,4,20131022,,
Oilers,0,2,2,4,Canadiens,2,0,1,3,20131022,,
Blackhawks,0,2,0,1,3,Panthers,0,0,2,0,2,20131022
Predators,0,0,0,0,Wild,0,1,1,2,20131022,,
Capitals,0,3,1,1,5,Jets,0,3,1,0,4,20131022
Flames,0,1,1,2,Coyotes,1,1,2,4,20131022,,
Senators,3,1,2,6,Red Wings,1,0,0,1,20131023,,
Bruins,1,2,2,5,Sabres,0,2,0,2,20131023,,
Sharks,0,0,1,1,Bruins,0,1,1,2,20131024,,
Canucks,1,1,0,1,3,Devils,2,0,0,0,2,20131024
Rangers,1,0,0,1,Flyers,1,0,1,2,20131024,,
Ducks,0,0,1,1,Canadiens,2,1,1,4,20131024,,
Blackhawks,0,3,2,0,5,Lightning,1,2,2,1,6,20131024
Jets,0,1,1,0,2,Predators,1,0,1,1,3,20131024
Hurricanes,0,1,0,1,Wild,2,0,1,3,20131024,,
Flames,0,1,0,1,Stars,1,3,1,5,20131024,,
Capitals,1,1,2,4,Oilers,0,0,1,1,20131024,,
Coyotes,0,2,2,4,Kings,4,0,3,7,20131024,,
Islanders,1,0,3,4,Penguins,1,1,1,3,20131025,,
Maple Leafs,0,1,1,2,Blue Jackets,1,0,4,5,20131025,,
Ducks,2,0,0,2,Senators,0,1,0,1,20131025,,
Sabres,0,1,2,3,Panthers,1,0,0,1,20131025,,
Canucks,1,1,0,1,3,Blues,0,1,1,0,2,20131025
Hurricanes,0,1,1,2,Avalanche,2,1,1,4,20131025,,
Oilers,1,2,1,4,Coyotes,0,3,2,5,20131026,,
Devils,1,1,2,4,Bruins,3,0,0,3,20131026,,
Penguins,1,0,0,1,Maple Leafs,1,0,3,4,20131026,,
Sharks,0,1,1,2,Canadiens,0,0,0,0,20131026,,
Rangers,0,1,1,1,3,Red Wings,1,1,0,0,2,20131026
Sabres,0,1,1,2,Lightning,1,0,2,3,20131026,,
Flyers,3,0,2,5,Islanders,1,1,0,2,20131026,,
Jets,0,1,0,1,2,Stars,0,0,1,0,1,20131026
Wild,1,2,2,5,Blackhawks,0,1,2,3,20131026,,
Blues,1,2,3,6,Predators,0,0,1,1,20131026,,
Capitals,1,1,0,2,Flames,3,0,2,5,20131026,,
Sharks,3,0,2,5,Senators,1,1,0,2,20131027,,
Lightning,2,1,0,1,4,Panthers,1,0,2,0,3,20131027
Ducks,0,2,2,4,Blue Jackets,1,1,1,3,20131027,,
Jets,1,1,0,2,Avalanche,1,0,2,3,20131027,,
Oilers,0,1,0,0,1,Kings,0,1,0,1,2,20131027
Stars,3,1,0,4,Sabres,1,2,0,3,20131028,,
Penguins,1,1,1,3,Hurricanes,1,0,0,1,20131028,,
Canadiens,0,1,1,2,Rangers,0,0,0,0,20131028,,
Blackhawks,1,2,2,5,Wild,0,1,0,1,20131028,,
Capitals,1,0,1,2,Canucks,1,0,2,3,20131028,,
Rangers,1,0,2,3,Islanders,0,2,0,2,20131029,,
Ducks,0,1,2,3,Flyers,2,0,0,2,20131029,,
Stars,0,1,0,1,Canadiens,1,1,0,2,20131029,,
Lightning,0,1,0,1,Devils,0,2,0,2,20131029,,
Senators,1,3,1,5,Blackhawks,1,2,3,6,20131029,,
Jets,1,0,1,2,Blues,1,0,2,3,20131029,,
Maple Leafs,1,2,1,4,Oilers,0,0,0,0,20131029,,
Kings,0,0,1,1,Coyotes,0,2,1,3,20131029,,
Bruins,0,0,2,2,Penguins,0,1,2,3,20131030,,
Maple Leafs,2,0,2,4,Flames,0,1,1,2,20131030,,
Red Wings,0,2,0,2,Canucks,1,0,0,1,20131030,,
Sharks,2,1,0,0,3,Kings,1,1,1,1,4,20131030
Ducks,1,1,0,0,2,Bruins,0,1,1,1,3,20131031
Sabres,0,0,0,0,Rangers,1,1,0,2,20131031,,
Predators,3,0,1,0,4,Coyotes,0,2,2,1,5,20131031
Capitals,1,5,1,7,Flyers,0,0,0,0,20131101,,
Blue Jackets,0,1,1,2,Penguins,1,3,0,4,20131101,,
Lightning,0,1,2,3,Hurricanes,0,0,0,0,20131101,,
Islanders,0,3,1,1,5,Senators,2,2,0,0,4,20131101
Blues,1,3,0,4,Panthers,0,0,0,0,20131101,,
Canadiens,1,0,2,3,Wild,1,1,2,4,20131101,,
Avalanche,1,1,0,1,3,Stars,0,0,2,0,2,20131101
Red Wings,2,0,2,4,Flames,0,2,1,3,20131101,,
Blackhawks,1,3,1,5,Jets,1,0,0,1,20131102,,
Ducks,0,3,3,6,Sabres,0,1,2,3,20131102,,
Blues,1,1,0,2,Lightning,1,1,2,4,20131102,,
Flyers,1,0,0,1,Devils,0,0,0,0,20131102,,
Bruins,0,1,0,1,Islanders,0,3,0,3,20131102,,
Hurricanes,0,1,0,1,Rangers,1,2,2,5,20131102,,
Panthers,0,1,1,0,2,Capitals,1,1,0,1,3,20131102
Penguins,0,1,2,3,Blue Jackets,0,0,0,0,20131102,,
Maple Leafs,0,0,0,0,Canucks,1,2,1,4,20131102,,
Canadiens,0,0,1,1,Avalanche,0,1,3,4,20131102,,
Red Wings,2,1,2,5,Oilers,0,0,0,0,20131102,,
Predators,2,1,1,4,Kings,1,0,2,3,20131102,,
Coyotes,1,1,0,1,3,Sharks,0,2,0,0,2,20131102
Stars,1,1,1,1,4,Senators,0,2,1,0,3,20131103
Flames,0,1,1,1,3,Blackhawks,0,1,1,0,2,20131103
Devils,0,0,0,0,Wild,1,1,2,4,20131103,,
Ducks,2,0,0,2,Rangers,0,1,0,1,20131104,,
Red Wings,0,2,0,2,Jets,1,1,2,4,20131104,,
Stars,1,0,1,1,3,Bruins,1,0,1,0,2,20131105
Islanders,1,1,0,2,Capitals,0,5,1,6,20131105,,
Senators,2,0,2,4,Blue Jackets,0,0,1,1,20131105,,
Blues,1,0,1,1,3,Canadiens,0,2,0,0,2,20131105
Oilers,1,2,0,1,4,Panthers,1,0,2,0,3,20131105
Flyers,0,0,1,0,1,Hurricanes,0,0,1,1,2,20131105
Flames,1,0,0,1,Wild,1,1,3,5,20131105,,
Canucks,0,2,0,0,2,Coyotes,1,1,0,1,3,20131105
Sabres,0,2,2,1,5,Sharks,1,0,3,0,4,20131105
Penguins,0,1,0,1,Rangers,2,2,1,5,20131106,,
Jets,0,0,1,1,Blackhawks,2,1,1,4,20131106,,
Predators,2,2,2,6,Avalanche,1,2,1,4,20131106,,
Coyotes,1,1,0,2,Ducks,1,2,2,5,20131106,,
Panthers,0,0,1,1,Bruins,0,1,3,4,20131107,,
Canadiens,1,0,0,1,Senators,1,2,1,4,20131107,,
Devils,1,0,2,3,Flyers,0,0,0,0,20131107,,
Wild,1,1,0,0,2,Capitals,1,0,1,1,3,20131107
Islanders,0,0,0,0,Hurricanes,1,0,0,1,20131107,,
Rangers,1,2,1,4,Blue Jackets,1,1,0,2,20131107,,
Stars,0,1,2,1,4,Red Wings,0,2,1,0,3,20131107
Oilers,1,0,1,2,Lightning,2,1,1,4,20131107,,
Flames,0,0,2,2,Blues,2,1,0,3,20131107,,
Sabres,0,0,0,0,Kings,1,1,0,2,20131107,,
Canucks,3,1,0,4,Sharks,2,0,0,2,20131107,,
Devils,0,0,1,0,1,Maple Leafs,0,0,1,1,2,20131108
Predators,0,0,0,0,Jets,4,0,1,5,20131108,,
Flames,0,2,0,2,Avalanche,1,2,1,4,20131108,,
Sabres,1,1,0,2,Ducks,4,2,0,6,20131108,,
Oilers,0,1,1,2,Flyers,2,0,2,4,20131109,,
Panthers,1,0,1,2,Senators,2,1,0,3,20131109,,
Maple Leafs,0,1,0,1,Bruins,1,0,2,3,20131109,,
Lightning,1,1,0,1,3,Red Wings,1,0,1,0,2,20131109
Wild,1,1,0,1,3,Hurricanes,1,1,0,0,2,20131109
Islanders,1,1,0,2,Blue Jackets,1,1,3,5,20131109,,
Penguins,0,1,0,1,Blues,0,1,1,2,20131109,,
Blackhawks,1,2,2,5,Stars,1,1,0,2,20131109,,
Capitals,0,3,0,0,3,Coyotes,1,0,2,1,4,20131109
Canucks,0,1,0,1,Kings,2,3,0,5,20131109,,
Islanders,0,1,1,2,Canadiens,0,3,1,4,20131110,,
Predators,0,0,0,0,Devils,1,2,2,5,20131110,,
Panthers,1,1,1,3,Rangers,1,1,2,4,20131110,,
Oilers,0,2,2,4,Blackhawks,1,1,3,5,20131110,,
Sharks,2,1,1,0,4,Jets,0,3,1,1,5,20131110
Capitals,0,1,0,1,Avalanche,1,1,2,4,20131110,,
Canucks,0,1,0,1,Ducks,0,2,1,3,20131110,,
Lightning,0,0,0,0,Bruins,0,2,1,3,20131111,,
Kings,1,0,1,0,2,Sabres,0,1,1,1,3,20131112
Predators,0,0,1,1,Islanders,2,1,0,3,20131112,,
Devils,0,2,1,3,Rangers,0,1,1,2,20131112,,
Blue Jackets,0,1,2,0,3,Capitals,0,1,2,1,4,20131112
Avalanche,0,1,0,1,Hurricanes,1,1,0,2,20131112,,
Lightning,1,0,0,1,2,Canadiens,0,0,1,0,1,20131112
Flyers,1,2,2,5,Senators,0,0,0,0,20131112,,
Jets,1,0,1,1,3,Red Wings,1,0,1,0,2,20131112
Ducks,2,0,0,2,Panthers,0,2,1,3,20131112,,
Coyotes,2,0,0,1,3,Blues,1,0,1,0,2,20131112
Sharks,2,0,0,1,3,Flames,0,0,2,0,2,20131112
Maple Leafs,0,1,0,0,1,Wild,0,0,1,1,2,20131113
Flyers,1,1,0,2,Penguins,0,1,0,1,20131113,,
Stars,0,1,2,3,Oilers,0,0,0,0,20131113,,
Blue Jackets,1,1,0,0,2,Bruins,1,1,0,1,3,20131114
Kings,0,0,3,3,Islanders,0,2,0,2,20131114,,
Ducks,0,1,0,1,Lightning,2,2,1,5,20131114,,
Coyotes,2,2,0,0,4,Blackhawks,2,1,1,1,5,20131114
Avalanche,1,0,2,3,Blues,1,4,2,7,20131114,,
Stars,1,4,2,7,Flames,0,1,2,3,20131114,,
Sharks,0,0,1,1,2,Canucks,0,1,0,0,1,20131114
Maple Leafs,0,1,0,1,Sabres,0,2,1,3,20131115,,
Kings,0,0,2,2,Devils,0,0,0,0,20131115,,
Predators,1,0,0,1,Penguins,2,2,0,4,20131115,,
Ducks,0,1,1,0,2,Hurricanes,0,1,1,1,3,20131115
Canadiens,1,1,0,1,3,Blue Jackets,2,0,0,0,2,20131115
Bruins,2,0,0,2,Senators,1,0,3,4,20131115,,
Capitals,1,0,2,1,4,Red Wings,2,1,0,0,3,20131115
Panthers,0,0,2,2,Wild,2,0,1,3,20131115,,
Flyers,2,0,0,0,2,Jets,1,0,1,1,3,20131115
Sharks,2,1,0,3,Oilers,0,1,0,1,20131115,,
Sabres,0,0,2,2,Maple Leafs,2,1,1,4,20131116,,
Rangers,0,1,0,1,Canadiens,0,0,0,0,20131116,,
Penguins,0,1,0,1,Devils,1,1,2,4,20131116,,
Red Wings,2,1,1,0,4,Islanders,1,2,1,1,5,20131116
Hurricanes,0,2,0,2,Blues,0,2,2,4,20131116,,
Blackhawks,0,1,1,2,Predators,2,2,3,7,20131116,,
Lightning,0,2,1,3,Coyotes,2,2,2,6,20131116,,
Panthers,1,2,1,4,Avalanche,0,1,0,1,20131116,,
Oilers,0,0,4,4,Flames,1,1,0,2,20131116,,
Blue Jackets,1,2,1,4,Senators,0,0,1,1,20131117,,
Blues,0,1,0,1,Capitals,3,1,0,4,20131117,,
Kings,0,1,0,1,Rangers,0,0,0,0,20131117,,
Sharks,0,1,0,1,Blackhawks,1,1,3,5,20131117,,
Jets,0,0,1,1,Wild,1,0,1,2,20131117,,
Stars,1,0,1,2,Canucks,0,0,1,1,20131117,,
Bruins,2,0,2,4,Hurricanes,1,0,0,1,20131118,,
Ducks,0,0,1,1,Penguins,0,0,3,3,20131118,,
Flames,0,2,2,1,5,Jets,0,1,3,0,4,20131118
Blues,2,1,1,4,Sabres,1,0,0,1,20131119,,
Islanders,0,1,1,2,Maple Leafs,1,1,3,5,20131119,,
Senators,0,1,1,2,Flyers,1,1,3,5,20131119,,
Wild,0,0,2,2,Canadiens,0,4,2,6,20131119,,
Predators,0,1,1,2,Red Wings,0,0,0,0,20131119,,
Bruins,0,2,0,2,Rangers,0,1,0,1,20131119,,
Blackhawks,0,0,1,1,Avalanche,3,1,1,5,20131119,,
Blue Jackets,0,0,0,0,Oilers,3,3,1,7,20131119,,
Panthers,1,0,1,1,3,Canucks,0,1,1,0,2,20131119
Lightning,0,1,1,2,Kings,2,3,0,5,20131119,,
Wild,1,2,1,4,Senators,2,0,1,3,20131120,,
Penguins,2,1,1,4,Capitals,0,0,0,0,20131120,,
Blue Jackets,1,0,0,1,2,Flames,0,0,1,0,1,20131120
Devils,2,0,1,1,4,Ducks,1,2,0,0,3,20131120
Blues,1,1,0,1,3,Bruins,1,1,0,0,2,20131121
Predators,0,3,1,4,Maple Leafs,1,0,1,2,20131121,,
Sabres,1,0,0,1,Flyers,0,2,2,4,20131121,,
Hurricanes,0,2,1,3,Red Wings,1,1,2,4,20131121,,
Blackhawks,1,2,3,6,Jets,0,3,0,3,20131121,,
Rangers,1,0,2,3,Stars,0,1,1,2,20131121,,
Avalanche,0,2,1,1,4,Coyotes,0,1,2,0,3,20131121
Panthers,0,1,0,1,Oilers,1,2,1,4,20131121,,
Devils,0,0,1,1,2,Kings,0,0,1,0,1,20131121
Lightning,0,0,1,1,Sharks,2,1,2,5,20131121,,
Islanders,0,3,0,3,Penguins,2,1,1,4,20131122,,
Canadiens,3,0,0,3,Capitals,1,0,1,2,20131122,,
Panthers,1,0,2,0,3,Flames,0,2,1,1,4,20131122
Blue Jackets,1,0,1,2,Canucks,1,3,2,6,20131122,,
Lightning,0,0,0,0,0,Ducks,0,0,0,1,1,20131122
Hurricanes,1,0,1,0,2,Bruins,1,1,0,1,3,20131123
Wild,0,0,2,1,3,Jets,0,1,1,0,2,20131123
Capitals,0,0,1,0,1,Maple Leafs,0,1,0,1,2,20131123
Penguins,0,0,2,2,Canadiens,0,1,2,3,20131123,,
Senators,2,0,2,4,Red Wings,1,0,1,2,20131123,,
Islanders,0,1,1,2,Flyers,0,3,2,5,20131123,,
Stars,1,0,0,1,Blues,2,1,3,6,20131123,,
Rangers,0,1,1,2,Predators,0,0,0,0,20131123,,
Ducks,1,3,0,4,Coyotes,0,1,1,2,20131123,,
Blackhawks,0,0,2,2,Canucks,1,0,0,1,20131123,,
Avalanche,0,0,0,1,1,Kings,0,0,0,0,0,20131123
Devils,0,0,1,1,Sharks,2,0,0,2,20131123,,
Red Wings,0,1,2,3,Sabres,1,0,0,1,20131124,,
Senators,1,0,0,1,Hurricanes,0,3,1,4,20131124,,
Penguins,0,1,2,0,3,Bruins,2,0,1,1,4,20131125
Blue Jackets,2,2,2,6,Maple Leafs,0,0,0,0,20131125,,
Jets,1,1,1,3,Devils,0,0,1,1,20131125,,
Rangers,0,0,0,0,Lightning,2,2,1,5,20131125,,
Flyers,0,0,1,1,Panthers,0,2,1,3,20131125,,
Wild,0,0,0,0,Blues,2,0,1,3,20131125,,
Coyotes,0,2,0,2,Predators,3,0,1,4,20131125,,
Blackhawks,2,2,1,5,Oilers,0,1,0,1,20131125,,
Kings,1,0,1,1,3,Canucks,0,1,1,0,2,20131125
Ducks,1,1,1,3,Stars,0,1,5,6,20131126,,
Canadiens,1,1,1,3,Sabres,0,1,0,1,20131127,,
Hurricanes,1,3,0,4,Devils,0,1,2,3,20131127,,
Jets,0,3,0,3,Islanders,0,1,1,2,20131127,,
Senators,1,2,3,6,Capitals,3,0,1,4,20131127,,
Predators,1,2,1,4,Blue Jackets,0,0,0,0,20131127,,
Bruins,0,0,1,1,Red Wings,1,3,2,6,20131127,,
Flyers,0,0,2,2,Lightning,0,2,2,4,20131127,,
Rangers,1,1,3,5,Panthers,0,0,2,2,20131127,,
Maple Leafs,2,3,0,0,5,Penguins,1,2,2,1,6,20131127
Coyotes,1,1,1,3,Wild,0,0,1,1,20131127,,
Blues,3,0,1,4,Avalanche,1,0,0,1,20131127,,
Blackhawks,0,0,3,3,Flames,0,1,1,2,20131127,,
Kings,1,0,1,0,2,Sharks,0,2,0,1,3,20131127
Canucks,0,4,1,5,Senators,1,1,0,2,20131128,,
Oilers,0,2,1,3,Predators,0,0,0,0,20131128,,
Jets,0,0,1,1,Flyers,1,1,0,2,20131129,,
Rangers,2,0,0,2,Bruins,1,0,2,3,20131129,,
Penguins,1,0,2,3,Lightning,0,0,0,0,20131129,,
Red Wings,1,1,3,5,Islanders,0,0,0,0,20131129,,
Flames,0,2,0,2,Ducks,2,2,1,5,20131129,,
Blues,0,1,2,3,Sharks,4,0,2,6,20131129,,
Canadiens,1,1,0,0,2,Capitals,0,1,1,1,3,20131129
Avalanche,1,1,1,3,Wild,0,1,0,1,20131129,,
Devils,1,0,4,5,Hurricanes,0,2,0,2,20131129,,
Oilers,0,0,2,2,Blue Jackets,1,3,0,4,20131129,,
Maple Leafs,1,1,0,0,2,Sabres,0,2,0,1,3,20131129
Blackhawks,0,0,1,1,2,Stars,1,0,0,0,1,20131129
Canucks,0,1,1,2,Rangers,2,2,1,5,20131130,,
Blue Jackets,0,0,1,1,Bruins,2,0,1,3,20131130,,
Maple Leafs,0,2,0,2,Canadiens,2,2,0,4,20131130,,
Penguins,2,2,1,5,Panthers,0,1,0,1,20131130,,
Sabres,0,0,0,0,0,Devils,0,0,0,1,1,20131130
Capitals,0,1,1,1,3,Islanders,0,0,2,0,2,20131130
Flyers,1,0,1,1,3,Predators,1,0,1,0,2,20131130
Blackhawks,3,0,2,5,Coyotes,0,2,0,2,20131130,,
Wild,0,0,2,0,2,Avalanche,1,1,0,1,3,20131130
Flames,0,1,1,2,Kings,0,0,1,1,20131130,,
Ducks,1,0,2,0,3,Sharks,0,3,0,1,4,20131130
Canucks,2,1,0,3,Hurricanes,0,2,0,2,20131201,,
Red Wings,0,2,2,4,Senators,0,1,1,2,20131201,,
Oilers,0,1,1,1,3,Stars,0,1,1,0,2,20131201
Jets,0,2,3,5,Rangers,1,1,0,2,20131202,,
Devils,1,0,1,2,Canadiens,0,2,1,3,20131202,,
Flyers,0,0,0,0,Wild,0,0,2,2,20131202,,
Blues,0,0,2,2,Kings,2,1,0,3,20131202,,
Sharks,2,1,1,4,Maple Leafs,0,2,0,2,20131203,,
Penguins,0,1,1,1,3,Islanders,2,0,0,0,2,20131203
Hurricanes,1,3,0,4,Capitals,0,0,1,1,20131203,,
Lightning,0,0,0,0,Blue Jackets,0,1,0,1,20131203,,
Senators,2,1,1,4,Panthers,2,0,0,2,20131203,,
Stars,2,1,1,4,Blackhawks,0,3,0,3,20131203,,
Canucks,0,1,2,3,Predators,0,1,0,1,20131203,,
Coyotes,1,2,3,6,Oilers,1,1,0,2,20131203,,
Kings,0,1,1,1,3,Ducks,0,1,1,0,2,20131203
Canadiens,1,0,2,1,4,Devils,0,0,3,0,3,20131204
Flyers,1,1,4,6,Red Wings,1,2,0,3,20131204,,
Coyotes,1,0,0,1,Flames,1,2,1,4,20131204,,
Rangers,1,0,2,3,Sabres,0,0,1,1,20131205,,
Stars,0,0,2,0,2,Maple Leafs,0,1,1,1,3,20131205
Sharks,0,1,0,1,Penguins,0,4,1,5,20131205,,
Bruins,1,0,0,1,Canadiens,0,2,0,2,20131205,,
Senators,0,1,0,1,Lightning,1,1,1,3,20131205,,
Jets,1,0,1,2,Panthers,1,2,2,5,20131205,,
Islanders,0,1,0,1,Blues,1,3,1,5,20131205,,
Hurricanes,1,3,1,5,Predators,0,2,0,2,20131205,,
Blackhawks,0,1,2,3,Wild,1,1,2,4,20131205,,
Avalanche,0,2,0,2,Oilers,3,1,4,8,20131205,,
Red Wings,0,1,2,3,Devils,1,0,0,1,20131206,,
Sharks,2,0,1,3,Hurricanes,0,1,4,5,20131206,,
Wild,0,0,0,0,Blue Jackets,0,2,2,4,20131206,,
Ducks,1,1,0,1,3,Blackhawks,1,1,0,0,2,20131206
Avalanche,0,2,1,3,Flames,1,0,1,2,20131206,,
Coyotes,0,0,2,0,2,Canucks,0,2,0,1,3,20131206
